track_id,track_name,artist_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,data_lancamento,total_playlists,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,bpm,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,quartil_streams,classificacao_streams,quartil_bpm,classificacao_bpm,quartil_danceability,classificacao_danceability,quartil_valence,classificacao_valence,quartil_energy,classificacao_energy,quartil_acousticness,classificacao_acousticness,quartil_instrumentalness,classificacao_instrumentalness,quartil_liveness,classificacao_liveness,quartil_speechiness,quartil_total_playlists,classificacao_speechiness,classificacao_total_playlists
6062396,That That (prod. & feat. SUGA of BTS),"PSY, Suga",2,802,0,212109195,2022-04-29,841,16,81,23,0,130,E,Major,91,91,96,3,0,3,9,2,medio,3,medio,4,alto,4,alto,4,alto,1,baixo,4,alto,1,baixo,3,1,medio,baixo
3087104,The Christmas Song (Merry Christmas To You) - Remastered 1999,Nat King Cole,1,11500,0,389771964,1946-11-01,11891,140,72,251,0,139,C#,Major,36,22,15,84,0,11,4,3,medio,3,medio,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,2,medio,1,4,baixo,alto
8217918,Something In The Way - Remastered 2021,Nirvana,1,9514,0,368646862,1991-09-24,10756,45,27,1197,0,106,G#,Major,44,8,20,74,42,11,3,3,medio,2,medio,1,baixo,1,baixo,1,baixo,4,alto,4,alto,2,medio,1,4,baixo,alto
4277985,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1,6512,0,446390129,1959-11-16,6877,88,1,277,0,134,C#,Major,45,72,24,91,0,18,4,3,medio,3,medio,1,baixo,4,alto,1,baixo,4,alto,1,baixo,3,medio,1,4,baixo,alto
6909746,White Christmas,"Bing Crosby, John Scott Trotter & His Orchestra, Ken Darby Singers",3,11940,0,395591396,1942-01-01,12136,73,79,123,0,96,A,Major,23,19,25,91,0,40,3,3,medio,1,baixo,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,4,alto,1,4,baixo,alto
1239958,TV,Billie Eilish,1,3009,2,338564981,2022-07-21,3142,68,89,65,0,141,E,Minor,41,9,25,84,1,14,4,3,medio,4,alto,1,baixo,1,baixo,1,baixo,4,alto,4,alto,3,medio,1,3,baixo,medio
2059327,Sparks,Coldplay,1,10826,4,624101957,2000-07-10,11655,24,0,805,0,103,C#,Major,37,17,27,75,5,10,3,3,medio,2,medio,1,baixo,1,baixo,1,baixo,4,alto,4,alto,2,medio,1,4,baixo,alto
5154676,Matilda,Harry Styles,1,3218,3,366214458,2022-05-20,3326,29,10,79,0,114,D,Major,51,39,29,90,0,10,4,3,medio,2,medio,1,baixo,2,medio,1,baixo,4,alto,1,baixo,2,medio,1,3,baixo,medio
3329363,LA FAMA (with The Weeknd),"The Weeknd, ROSAL",2,4640,3,374706940,2021-11-11,5228,81,93,507,6,136,Ausente,Minor,77,82,30,95,0,13,5,3,medio,3,medio,3,medio,4,alto,1,baixo,4,alto,1,baixo,3,medio,2,3,medio,medio
4562499,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,1,3311,0,297328960,2022-10-28,3652,129,31,212,1,177,A,Major,25,17,30,90,0,13,3,3,medio,4,alto,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,3,medio,1,3,baixo,medio
5282587,Snow On The Beach (feat. Lana Del Rey),"Taylor Swift, Lana Del Rey",2,2415,0,323437194,2022-10-21,2478,33,57,30,0,110,A,Major,66,19,32,69,0,12,4,3,medio,2,medio,2,medio,1,baixo,1,baixo,4,alto,1,baixo,2,medio,1,3,baixo,medio
8753775,Let It Snow! Let It Snow! Let It Snow!,"Frank Sinatra, B. Swanson Quartet",2,10585,0,473248298,1950-01-01,11117,126,108,406,0,143,D,Major,60,86,32,88,0,34,6,3,medio,4,alto,2,medio,4,alto,1,baixo,4,alto,1,baixo,4,alto,3,4,medio,alto
1291434,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",3,6290,0,295998468,1958-01-01,6537,89,39,158,0,113,G,Major,73,72,32,77,0,15,5,3,medio,2,medio,3,medio,4,alto,1,baixo,4,alto,1,baixo,3,medio,2,4,medio,alto
7653113,ceilings,Lizzy McAlpine,1,3242,9,293186992,2022-04-08,3357,67,55,48,0,148,A,Major,51,27,33,48,0,22,3,3,medio,4,alto,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,3,medio,1,3,baixo,medio
8251078,Those Eyes,New West,1,1507,14,411747614,2019-05-10,1575,24,71,44,1,120,E,Major,60,24,35,73,0,31,3,3,medio,2,medio,2,medio,1,baixo,1,baixo,4,alto,1,baixo,4,alto,1,2,baixo,medio
4002890,A Holly Jolly Christmas - Single Version,Burl Ives,1,7930,0,395591396,1952-01-01,8111,108,120,73,0,140,Ausente,Major,67,81,36,64,0,15,3,3,medio,3,medio,2,medio,4,alto,1,baixo,4,alto,1,baixo,3,medio,1,4,baixo,alto
4666772,Knife Talk (with 21 Savage ft. Project Pat),"Drake, Project Pat, 21 Savage",3,5199,0,594482982,2021-09-03,5289,45,43,45,0,146,F,Minor,85,22,37,13,0,7,30,3,medio,4,alto,4,alto,1,baixo,1,baixo,2,medio,1,baixo,1,baixo,4,3,alto,medio
3694791,Midnight Rain,Taylor Swift,1,2612,4,433356509,2022-10-21,2652,19,29,21,0,140,Ausente,Major,64,18,37,72,0,12,7,3,medio,3,medio,2,medio,1,baixo,1,baixo,4,alto,1,baixo,2,medio,3,3,medio,medio
6107898,Something in the Orange,Zach Bryan,1,3282,12,449701773,2022-04-22,3395,67,84,46,16,110,G,Major,59,22,38,42,0,12,3,3,medio,2,medio,2,medio,1,baixo,1,baixo,3,medio,1,baixo,2,medio,1,3,baixo,medio
3521113,Christmas Tree,V,1,509,9,317622165,2021-12-24,523,8,106,6,0,139,F,Major,44,18,38,70,0,12,4,3,medio,3,medio,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,2,medio,1,1,baixo,baixo
3782910,I Hate U,SZA,1,4094,0,356709897,2021-12-03,4203,66,96,43,0,107,G,Minor,54,41,39,51,0,11,16,3,medio,2,medio,1,baixo,2,medio,1,baixo,4,alto,1,baixo,2,medio,4,3,alto,medio
3146245,"You're On Your Own, Kid",Taylor Swift,1,2537,2,348647203,2022-10-21,2565,8,18,20,0,120,D,Major,69,40,39,41,0,13,6,3,medio,2,medio,3,medio,2,medio,1,baixo,3,medio,1,baixo,3,medio,3,3,medio,medio
2284105,Maroon,Taylor Swift,1,2304,0,317726339,2022-10-21,2330,12,16,14,0,108,G,Major,64,4,40,6,0,10,6,3,medio,2,medio,2,medio,1,baixo,1,baixo,2,medio,1,baixo,2,medio,3,3,medio,medio
2106751,Super Gremlin,Kodak Black,1,2551,0,342779426,2021-10-30,2638,52,15,35,0,73,D,Major,83,11,41,0,0,36,14,3,medio,1,baixo,4,alto,1,baixo,1,baixo,1,baixo,1,baixo,4,alto,4,3,alto,medio
4341380,Shut up My Moms Calling,Hotel Ugly,1,1788,14,405136812,2020-02-10,1808,1,50,19,0,139,A,Minor,48,37,41,32,0,10,10,3,medio,3,medio,1,baixo,2,medio,1,baixo,3,medio,1,baixo,2,medio,3,2,medio,medio
4890110,People,Libianca,1,3506,56,373199958,2022-12-02,3780,105,64,169,8,198,A#,Minor,59,71,42,55,0,10,7,3,medio,4,alto,2,medio,4,alto,1,baixo,4,alto,1,baixo,2,medio,3,3,medio,medio
1582892,pushin P (feat. Young Thug),"Young Thug, Future, Gunna",3,3517,0,311395144,2022-01-07,3614,54,28,43,0,78,C#,Minor,77,49,42,1,1,13,19,3,medio,1,baixo,3,medio,2,medio,1,baixo,1,baixo,4,alto,3,medio,4,3,alto,medio
7885122,Mount Everest,Labrinth,1,5443,0,467727006,2019-06-21,5568,45,1,80,0,89,Ausente,Minor,46,43,43,23,8,8,22,3,medio,1,baixo,1,baixo,2,medio,1,baixo,3,medio,4,alto,1,baixo,4,3,alto,medio
5374189,Daylight,David Kushner,1,3528,98,387570742,2023-04-14,3790,80,156,182,24,130,D,Minor,51,32,43,83,0,9,3,3,medio,3,medio,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,1,baixo,1,3,baixo,medio
7502400,cmo dormi,Rels B,1,1452,35,331511413,2022-08-04,1488,16,15,20,0,126,C#,Major,63,56,43,24,0,12,23,3,medio,3,medio,2,medio,3,medio,1,baixo,3,medio,1,baixo,2,medio,4,2,alto,medio
2987008,Lavender Haze,Taylor Swift,1,3763,8,488386797,2022-10-21,3852,51,43,38,10,97,A#,Major,73,10,44,26,0,16,8,3,medio,1,baixo,3,medio,1,baixo,1,baixo,3,medio,1,baixo,3,medio,3,3,medio,medio
4551026,this is what falling in love feels like,JVKE,1,2005,0,346127840,2021-09-03,2064,16,5,43,0,129,B,Major,42,33,44,62,0,8,6,3,medio,3,medio,1,baixo,2,medio,1,baixo,4,alto,1,baixo,1,baixo,2,2,medio,medio
6348243,Chale,Eden Mu,1,695,11,299648208,2022-02-18,724,16,41,13,1,189,G#,Major,55,86,44,40,0,7,4,3,medio,4,alto,1,baixo,4,alto,1,baixo,3,medio,1,baixo,1,baixo,1,1,baixo,baixo
5073649,LET GO,Central Cee,1,2301,20,298063749,2022-12-15,2460,49,23,110,0,146,D,Minor,74,51,45,86,0,21,38,3,medio,4,alto,3,medio,2,medio,1,baixo,4,alto,1,baixo,3,medio,4,3,alto,medio
4944285,Me and Your Mama,Childish Gambino,1,8775,0,445590495,2016-11-10,8915,33,60,107,1,118,F,Major,56,25,45,1,3,7,3,3,medio,2,medio,1,baixo,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,1,4,baixo,alto
2153574,Ya No Somos Ni Seremos,Christian Nodal,1,866,16,319757142,2022-02-18,925,27,84,32,7,140,G,Major,59,73,45,44,0,34,3,3,medio,3,medio,2,medio,4,alto,1,baixo,4,alto,1,baixo,4,alto,1,2,baixo,medio
7235348,We Don't Talk About Bruno,"Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2785,0,432719968,2021-11-19,2924,95,89,44,0,206,Ausente,Minor,58,83,45,36,0,11,8,3,medio,4,alto,2,medio,4,alto,1,baixo,3,medio,1,baixo,2,medio,3,3,medio,medio
1436447,Daylight,Harry Styles,1,2775,0,290833204,2022-05-20,2836,21,11,40,0,146,Ausente,Major,69,63,45,48,0,18,4,3,medio,4,alto,3,medio,3,medio,1,baixo,4,alto,1,baixo,3,medio,2,3,medio,medio
7526938,Shirt,SZA,1,3469,0,309653982,2022-10-28,3571,71,95,31,0,120,D#,Minor,82,55,45,15,3,9,10,3,medio,2,medio,4,alto,3,medio,1,baixo,2,medio,4,alto,1,baixo,3,3,medio,medio
5355322,Demasiadas Mujeres,C. Tangana,1,2226,0,339473453,2020-10-08,2273,36,2,11,0,126,A,Minor,67,37,46,13,0,10,39,3,medio,3,medio,2,medio,2,medio,1,baixo,2,medio,1,baixo,2,medio,4,2,alto,medio
4505539,Satellite,Harry Styles,1,3291,5,311482393,2022-05-20,3413,43,28,79,0,139,Ausente,Major,58,30,46,14,0,9,3,3,medio,3,medio,2,medio,1,baixo,1,baixo,2,medio,1,baixo,1,baixo,1,3,baixo,medio
2079388,Meet Me At Our Spot,"THE ANXIETY, Willow, Tyler Cole",3,6734,0,530511203,2020-03-13,6871,47,14,90,0,95,D,Major,77,40,47,2,0,9,3,3,medio,1,baixo,3,medio,2,medio,1,baixo,1,baixo,1,baixo,1,baixo,1,4,baixo,alto
4319986,Holly Jolly Christmas,Michael Bubl,1,7655,0,476244795,2011-10-14,7951,5,0,291,0,151,G,Major,65,70,47,87,0,9,4,3,medio,4,alto,2,medio,4,alto,1,baixo,4,alto,1,baixo,1,baixo,1,4,baixo,alto
5380546,Fingers Crossed,"Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2235,0,349585590,2022-01-05,2370,65,7,70,16,109,F,Major,60,45,47,62,0,31,5,3,medio,2,medio,2,medio,2,medio,1,baixo,4,alto,1,baixo,4,alto,2,3,medio,medio
6599493,Fair Trade (with Travis Scott),"Drake, Travis Scott",2,5403,6,593917618,2021-09-03,5617,118,116,96,0,168,C#,Major,67,29,47,5,0,22,26,3,medio,4,alto,2,medio,1,baixo,1,baixo,1,baixo,1,baixo,3,medio,4,3,alto,medio
7910702,Stargirl Interlude,"The Weeknd, Lana Del Rey",2,1275,32,611700552,2016-11-24,1293,13,8,5,0,90,F,Minor,59,52,48,38,5,10,11,3,medio,1,baixo,2,medio,3,medio,1,baixo,3,medio,4,alto,2,medio,3,2,medio,medio
5898111,Here With Me,d4vd,1,3246,23,635412045,2022-07-17,3408,94,85,68,1,132,E,Major,58,27,48,50,0,12,3,3,medio,3,medio,2,medio,1,baixo,1,baixo,4,alto,1,baixo,2,medio,1,3,baixo,medio
5586506,La Bebe - Remix,"Peso Pluma, Yng Lvcas",2,2953,44,553634067,2023-03-17,3068,49,110,66,13,170,D,Minor,81,56,48,21,0,8,33,3,medio,4,alto,4,alto,3,medio,1,baixo,3,medio,1,baixo,1,baixo,4,3,alto,medio
1168222,Atlantis,Seafret,1,3045,6,571386359,2015-04-22,3222,43,53,134,1,166,G#,Minor,40,23,48,5,0,12,3,3,medio,4,alto,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,2,medio,1,3,baixo,medio
5897675,Ain't Shit,Doja Cat,1,3436,0,499710590,2021-06-25,3514,32,6,46,0,124,D#,Major,86,62,49,51,0,35,21,3,medio,3,medio,4,alto,3,medio,1,baixo,4,alto,1,baixo,4,alto,4,3,alto,medio
8056641,Life Goes On,Oliver Tree,1,2868,0,501541661,2020-07-17,3027,43,15,116,0,80,Ausente,Major,70,57,49,19,0,12,8,3,medio,1,baixo,3,medio,3,medio,1,baixo,3,medio,1,baixo,2,medio,3,3,medio,medio
6133453,Neverita,Bad Bunny,1,2590,30,671365962,2022-05-06,2645,20,64,35,6,122,A#,Major,88,43,50,7,0,14,5,3,medio,3,medio,4,alto,2,medio,1,baixo,2,medio,1,baixo,3,medio,2,3,medio,medio
4942277,Maan Meri Jaan,King,1,288,6,319566866,2022-10-12,300,11,80,1,0,96,F#,Minor,70,40,51,35,0,10,4,3,medio,1,baixo,3,medio,2,medio,1,baixo,3,medio,1,baixo,2,medio,2,1,medio,baixo
4604858,Rich Flex,"Drake, 21 Savage",2,4657,18,573633020,2022-11-04,4783,84,84,42,0,153,B,Minor,56,42,52,5,0,36,24,3,medio,4,alto,1,baixo,2,medio,1,baixo,1,baixo,1,baixo,4,alto,4,3,alto,medio
7137376,Players,Coi Leray,1,4096,6,335074782,2022-11-30,4357,118,48,143,0,105,F#,Major,95,62,52,3,0,5,16,3,medio,2,medio,4,alto,3,medio,1,baixo,1,baixo,1,baixo,1,baixo,4,3,alto,medio
2835063,2055,Sleepy hallow,1,2226,0,624515457,2021-04-14,2299,29,0,44,0,161,F#,Minor,78,65,52,46,0,12,31,3,medio,4,alto,4,alto,3,medio,1,baixo,4,alto,1,baixo,2,medio,4,2,alto,medio
6719600,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1,4635,5,583687007,2021-11-12,4715,50,49,30,1,93,Ausente,Major,63,21,52,28,0,9,3,3,medio,1,baixo,2,medio,1,baixo,1,baixo,3,medio,1,baixo,1,baixo,1,3,baixo,medio
3132809,No Se Va,Grupo Frontera,1,924,18,404887295,2022-04-28,963,17,80,22,9,173,Ausente,Major,59,69,53,12,0,23,3,3,medio,4,alto,2,medio,3,medio,1,baixo,2,medio,1,baixo,3,medio,1,2,baixo,medio
6575753,Sad Girlz Luv Money Remix (feat. Kali Uchis),"Kali Uchis, Amaarae, Moliy",3,3643,0,354065229,2021-09-16,3782,69,3,70,0,110,C#,Minor,86,31,53,43,0,11,6,3,medio,2,medio,4,alto,1,baixo,1,baixo,4,alto,1,baixo,2,medio,3,3,medio,medio
6230777,Die For You - Remix,"Ariana Grande, The Weeknd",2,3408,47,518745108,2023-02-24,3569,87,86,74,1,67,C#,Minor,53,50,53,23,0,44,7,3,medio,1,baixo,1,baixo,2,medio,1,baixo,3,medio,1,baixo,4,alto,3,3,medio,medio
8465611,The Color Violet,Tory Lanez,1,2585,32,415932686,2021-12-10,2609,3,79,21,1,105,F#,Minor,65,46,53,16,0,9,5,3,medio,2,medio,2,medio,2,medio,1,baixo,2,medio,1,baixo,1,baixo,2,3,medio,medio
4257818,Made You Look,Meghan Trainor,1,3956,6,502574952,2022-10-21,4225,142,23,127,3,145,A#,Major,84,88,53,35,0,8,7,3,medio,4,alto,4,alto,4,alto,1,baixo,3,medio,1,baixo,1,baixo,3,3,medio,medio
5666047,Mistletoe,Justin Bieber,1,9577,0,629173063,2011-01-01,10082,195,111,310,0,162,F#,Minor,67,88,54,51,0,9,4,3,medio,4,alto,2,medio,4,alto,2,medio,4,alto,2,medio,1,baixo,1,4,baixo,alto
1027228,Min,"Tini, Maria Becerra",2,3406,16,596152090,2021-04-29,3537,61,23,70,1,92,D,Major,85,92,54,16,0,29,7,3,medio,1,baixo,4,alto,4,alto,2,medio,2,medio,2,medio,4,alto,3,3,medio,medio
5836808,Fin de Semana,"Oscar Maydon, Junior H",2,592,14,307370144,2023-01-13,609,11,84,6,1,98,Ausente,Major,70,37,54,6,0,9,8,3,medio,1,baixo,3,medio,2,medio,2,medio,2,medio,2,medio,1,baixo,3,1,medio,baixo
1386091,Swim,Chase Atlantic,1,2742,0,498960285,2017-10-04,2809,5,1,62,0,120,G#,Major,67,8,54,27,0,8,4,3,medio,2,medio,2,medio,1,baixo,2,medio,3,medio,2,medio,1,baixo,1,3,baixo,medio
4627428,In The Stars,Benson Boone,1,2224,8,382199619,2022-04-29,2359,48,40,87,1,78,A#,Major,36,30,54,34,0,14,5,3,medio,1,baixo,1,baixo,1,baixo,2,medio,3,medio,1,baixo,3,medio,2,3,medio,medio
7783887,Feliz Cumpleaos Fe,Feid,1,3430,38,601863821,2022-08-19,3527,45,69,52,4,95,F,Major,87,57,55,10,0,29,7,3,medio,1,baixo,4,alto,3,medio,2,medio,2,medio,2,medio,4,alto,3,3,medio,medio
4311407,Snooze,SZA,1,2839,25,399686758,2022-12-09,2939,58,156,42,1,143,F,Major,56,39,55,14,0,11,13,3,medio,4,alto,1,baixo,2,medio,2,medio,2,medio,2,medio,2,medio,4,3,alto,medio
2786767,Un Ratito,Bad Bunny,1,1112,6,417230415,2022-05-06,1132,7,30,13,1,93,Ausente,Minor,79,22,55,31,0,12,5,3,medio,1,baixo,4,alto,1,baixo,2,medio,3,medio,2,medio,2,medio,2,2,medio,medio
3910891,Just Wanna Rock,Lil Uzi Vert,1,3995,13,457184829,2022-10-17,4114,72,27,47,0,150,B,Major,49,4,55,7,0,6,3,3,medio,4,alto,1,baixo,1,baixo,2,medio,2,medio,1,baixo,1,baixo,1,3,baixo,medio
2542321,Praise God,Kanye West,1,4651,0,376333030,2021-08-29,4780,24,6,105,0,118,C#,Major,80,21,55,1,0,26,17,3,medio,2,medio,4,alto,1,baixo,2,medio,1,baixo,2,medio,4,alto,4,3,alto,medio
3875589,Vista Al Mar,Quevedo,1,1769,34,362361576,2022-09-08,1806,16,19,21,3,105,Ausente,Minor,76,49,56,80,12,10,13,3,medio,2,medio,3,medio,2,medio,2,medio,4,alto,4,alto,2,medio,4,2,alto,medio
6286315,Normal,Feid,1,2461,36,459276435,2022-07-08,2553,47,66,45,5,170,E,Minor,71,59,56,4,0,27,12,3,medio,4,alto,3,medio,3,medio,2,medio,1,baixo,2,medio,4,alto,4,3,alto,medio
1218742,Bejeweled,Taylor Swift,1,2699,0,328207708,2022-10-21,2760,39,35,22,2,164,G,Major,70,39,56,6,0,9,7,3,medio,4,alto,3,medio,2,medio,2,medio,2,medio,2,medio,1,baixo,3,3,medio,medio
8555295,Last Last,Burna Boy,1,4526,12,293466523,2022-05-12,4832,156,275,150,3,88,D#,Minor,80,55,56,13,0,8,9,3,medio,1,baixo,4,alto,3,medio,2,medio,2,medio,2,medio,1,baixo,3,3,medio,medio
3163708,"Kesariya (From ""Brahmastra"")","Pritam, Arijit Singh, Amitabh Bhattacharya",3,292,6,366599607,2022-07-17,322,26,98,4,0,94,Ausente,Major,58,44,57,57,0,10,3,3,medio,1,baixo,2,medio,2,medio,2,medio,4,alto,2,medio,2,medio,1,1,baixo,baixo
3891081,Do They Know It's Christmas? - 1984 Version,Band Aid,1,14169,0,481697415,1984-11-25,14827,209,30,449,0,115,Ausente,Major,60,23,57,0,2,27,3,3,medio,2,medio,2,medio,1,baixo,2,medio,1,baixo,4,alto,4,alto,1,4,baixo,alto
7429862,Angel Baby,Troye Sivan,1,1959,9,408843328,2021-09-09,2043,52,25,32,0,145,B,Major,56,41,57,1,0,13,3,3,medio,4,alto,1,baixo,2,medio,2,medio,1,baixo,2,medio,3,medio,1,2,baixo,medio
2865125,Doja,Central Cee,1,4169,44,482257456,2022-07-20,4409,57,44,183,1,140,F#,Major,91,97,57,38,0,40,29,3,medio,3,medio,4,alto,4,alto,2,medio,3,medio,2,medio,4,alto,4,3,alto,medio
7680579,Until I Found You (with Em Beihold) - Em Beihold Version,"Em Beihold, Stephen Sanchez",2,2790,30,600976848,2022-04-22,2921,60,96,71,0,101,A#,Major,34,32,57,78,0,20,3,3,medio,2,medio,1,baixo,1,baixo,2,medio,4,alto,1,baixo,3,medio,1,3,baixo,medio
4782067,Happier Than Ever - Edit,Billie Eilish,1,1959,0,412795151,2021-07-28,2016,19,0,38,0,81,Ausente,Major,45,12,57,7,0,23,3,3,medio,1,baixo,1,baixo,1,baixo,2,medio,2,medio,1,baixo,3,medio,1,2,baixo,medio
8835305,"jealousy, jealousy",Olivia Rodrigo,1,3257,0,665765558,2021-05-21,3337,10,0,70,0,164,A#,Minor,70,71,58,24,0,7,13,3,medio,4,alto,3,medio,4,alto,2,medio,3,medio,2,medio,1,baixo,4,3,alto,medio
8476304,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,1,1685,0,403939487,1979-11-16,1715,1,0,29,0,95,B,Major,75,74,58,36,0,9,3,3,medio,1,baixo,3,medio,4,alto,2,medio,3,medio,2,medio,1,baixo,1,2,baixo,medio
6593931,Driving Home for Christmas - 2019 Remaster,Chris Rea,1,888,0,429504768,1986-01-01,944,50,0,6,0,180,A,Major,51,87,58,36,0,18,4,3,medio,4,alto,1,baixo,4,alto,2,medio,3,medio,2,medio,3,medio,1,2,baixo,medio
1471634,Softcore,The Neighbourhood,1,3947,12,599770206,2018-03-09,4073,33,102,93,0,94,D,Major,57,36,58,5,0,15,3,3,medio,1,baixo,2,medio,2,medio,2,medio,1,baixo,2,medio,3,medio,1,3,baixo,medio
4491971,Is There Someone Else?,The Weeknd,1,2881,6,391251368,2022-01-07,2928,13,89,34,0,135,A,Minor,70,60,58,4,0,16,3,3,medio,3,medio,3,medio,3,medio,2,medio,1,baixo,2,medio,3,medio,1,3,baixo,medio
3512881,Superhero (Heroes & Villains) [with Future & Chris Brown],"Future, Chris Brown, Metro Boomin",3,2959,16,401036314,2022-12-02,3038,41,69,38,0,117,F,Minor,72,45,59,14,0,20,21,3,medio,2,medio,3,medio,2,medio,2,medio,2,medio,2,medio,3,medio,4,3,alto,medio
2013796,Cupid - Twin Ver.,Fifty Fifty,1,2942,77,496795686,2023-02-24,3111,91,212,78,6,120,B,Minor,78,76,59,43,0,34,3,3,medio,2,medio,3,medio,4,alto,2,medio,4,alto,2,medio,4,alto,1,3,baixo,medio
4764570,Yo No Soy Celoso,Bad Bunny,1,1179,0,313113297,2022-05-06,1197,7,21,11,0,142,Ausente,Major,87,93,59,28,0,17,5,3,medio,4,alto,4,alto,4,alto,2,medio,3,medio,2,medio,3,medio,2,2,medio,medio
8174616,JGL,"Luis R Conriquez, La Adictiva",2,782,9,323455692,2022-02-18,803,15,33,6,1,113,G#,Major,70,97,59,55,0,27,12,3,medio,2,medio,3,medio,4,alto,2,medio,4,alto,2,medio,4,alto,4,1,alto,baixo
4635311,After Dark,Mr.Kitty,1,1776,14,646886885,2014-08-08,1780,1,9,3,0,140,G#,Major,58,4,60,7,41,8,3,3,medio,3,medio,2,medio,1,baixo,2,medio,2,medio,4,alto,1,baixo,1,2,baixo,medio
3647986,Otro Atardecer,"Bad Bunny, The Mar",2,1681,7,319546754,2022-05-06,1704,10,30,13,0,108,D,Major,78,55,60,59,0,7,4,3,medio,2,medio,3,medio,3,medio,2,medio,4,alto,2,medio,1,baixo,2,2,medio,medio
3739768,Por las Noches,Peso Pluma,1,457,24,330346424,2021-06-11,469,8,116,4,3,92,Ausente,Major,81,39,60,31,0,7,3,3,medio,1,baixo,4,alto,2,medio,2,medio,3,medio,2,medio,1,baixo,1,1,baixo,baixo
4031115,Bebe Dame,"Fuerza Regida, Grupo Frontera",2,849,22,367316268,2022-12-16,897,27,129,21,7,157,G,Major,54,75,60,30,0,7,5,3,medio,4,alto,1,baixo,4,alto,2,medio,3,medio,2,medio,1,baixo,2,1,medio,baixo
3210546,Selfish,PnB Rock,1,2468,0,380319238,2016-06-23,2483,15,0,0,0,102,C#,Minor,64,4,60,11,0,19,4,3,medio,2,medio,2,medio,1,baixo,2,medio,2,medio,2,medio,3,medio,1,3,baixo,medio
8725160,Love Nwantiti - Remix,"Ckay, AX'EL, Dj Yo!",3,2696,0,540539717,2019-08-30,2795,42,2,57,0,120,G#,Major,58,44,60,44,9,5,6,3,medio,2,medio,2,medio,2,medio,2,medio,4,alto,4,alto,1,baixo,3,3,medio,medio
7321459,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1,4576,0,448500832,2022-05-06,4748,79,13,93,0,160,G#,Minor,80,74,60,8,0,14,26,3,medio,4,alto,4,alto,4,alto,2,medio,2,medio,2,medio,3,medio,4,3,alto,medio
6195210,Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug",3,5481,0,489945871,2021-09-03,5711,144,30,86,0,136,B,Minor,80,33,60,0,0,32,14,3,medio,3,medio,4,alto,2,medio,2,medio,1,baixo,2,medio,4,alto,4,3,alto,medio
5350503,It's the Most Wonderful Time of the Year,Andy Williams,1,8879,0,663832097,1963-10-14,9221,182,107,160,0,202,G,Major,24,76,60,77,0,12,4,3,medio,4,alto,1,baixo,4,alto,2,medio,4,alto,1,baixo,2,medio,1,4,baixo,alto
6556428,august,Taylor Swift,1,7324,22,607123776,2020-07-24,7410,25,81,61,1,90,F,Major,51,42,61,53,0,9,3,3,medio,1,baixo,1,baixo,2,medio,2,medio,4,alto,2,medio,1,baixo,1,4,baixo,alto
1266830,Toxic,BoyWithUke,1,1795,0,582981380,2021-09-10,1947,34,23,118,0,180,G#,Minor,59,69,61,84,0,46,36,3,medio,4,alto,2,medio,3,medio,2,medio,4,alto,2,medio,4,alto,4,2,alto,medio
2148200,Happy Xmas (War Is Over),"John Lennon, The Harlem Community Choir, The Plastic Ono Band, Yoko Ono",4,10829,0,460492795,1971-12-01,11349,130,1,390,0,147,D,Major,33,39,61,32,0,77,3,3,medio,4,alto,1,baixo,2,medio,2,medio,3,medio,1,baixo,4,alto,1,4,baixo,alto
1906058,Boyfriend,Dove Cameron,1,3766,0,496311364,2022-02-11,3944,76,0,102,0,180,G,Minor,35,23,61,23,0,19,6,3,medio,4,alto,1,baixo,1,baixo,2,medio,3,medio,1,baixo,3,medio,2,3,medio,medio
5406019,family ties (with Kendrick Lamar),"Kendrick Lamar, Baby Keem",2,6308,5,560222750,2021-08-27,6485,114,15,63,0,134,C#,Major,71,14,61,1,0,23,33,3,medio,3,medio,3,medio,1,baixo,2,medio,1,baixo,2,medio,3,medio,4,4,alto,alto
